species,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation
Arbutus menziesii,44.032782,-123.060488,8.0,,
Arbutus menziesii,43.347394,-123.537281,6.0,,
Arbutus menziesii,37.169865,-121.855232,364.0,,
Arbutus menziesii,38.36015,-122.604386,31.0,,
Arbutus menziesii,48.786002,-123.63075,32.0,,
Arbutus menziesii,37.850403,-122.53933,4.0,,
Arbutus menziesii,48.421808,-123.719932,24.0,,
Arbutus menziesii,49.478294,-123.847794,24.0,,
Arbutus menziesii,37.001189,-121.705803,5.0,,
Arbutus menziesii,48.462605,-123.313072,65.0,,
Arbutus menziesii,47.763323,-122.32544,8.0,,
Arbutus menziesii,47.655374,-122.419912,89.0,,
Arbutus menziesii,47.405526,-122.265854,40.0,,
Arbutus menziesii,36.585626,-121.927904,22.0,,
Arbutus menziesii,47.654015,-122.410954,65.0,,
Arbutus menziesii,37.956388,-122.642212,4.0,,
Arbutus menziesii,37.28375,-122.076463,282.0,,
Arbutus menziesii,48.872039,-123.312789,5.0,,
Arbutus menziesii,38.496137,-122.904389,5.0,,
Arbutus menziesii,43.013149,-123.662869,8.0,,
Arbutus menziesii,49.217518,-123.973652,5.0,,
Arbutus menziesii,48.856278,-123.623209,8.0,,
Arbutus menziesii,49.637689,-125.11695,8.0,,
Arbutus menziesii,47.797333,-122.495964,58.0,,
Arbutus menziesii,37.010339,-121.683595,4.0,,
Arbutus menziesii,38.346295,-122.52746,8.0,,
Arbutus menziesii,37.378647,-122.186303,45.0,,
Arbutus menziesii,47.369174,-122.435887,12.0,,
Arbutus menziesii,48.16156,-123.70607,193.0,,
Arbutus menziesii,48.454017,-122.629088,4.0,,
Arbutus menziesii,36.984908,-122.062728,14.0,,
Arbutus menziesii,49.006494,-123.068497,2.0,,
Arbutus menziesii,47.37477,-122.323612,44.0,,
Arbutus menziesii,48.896042,-123.395176,349.0,,
Arbutus menziesii,37.798404,-122.477927,3.0,,
Arbutus menziesii,38.353676,-122.514395,15.0,,
Arbutus menziesii,38.817155,-120.927628,5.0,,
Arbutus menziesii,48.122607,-122.493243,200.0,,
Arbutus menziesii,37.434388,-122.311266,10.0,,
Arbutus menziesii,38.512746,-122.931778,10.0,,
Arbutus menziesii,42.275208,-122.806403,31.0,,
Arbutus menziesii,37.35023,-122.336822,10.0,,
Arbutus menziesii,48.609497,-122.426025,4.0,,
Arbutus menziesii,39.178517,-120.737755,5.0,,
Arbutus menziesii,35.415487,-120.73845,5.0,,
Arbutus menziesii,48.443434,-123.461166,8.0,,
Arbutus menziesii,48.490247,-123.395573,440.0,,
Arbutus menziesii,37.351628,-122.22602,4.0,,
Arbutus menziesii,36.56235,-121.878408,16.0,,
Arbutus menziesii,49.27887,-125.113289,5.0,,
Arbutus menziesii,45.247733,-122.52935,30.0,,
Arbutus menziesii,42.459028,-122.946545,47.0,,
Arbutus menziesii,37.938317,-122.544771,4.0,,
Arbutus menziesii,49.340574,-123.431752,15.0,,
Arbutus menziesii,37.742593,-122.061538,4.0,,
Arbutus menziesii,37.309842,-122.172578,5.0,,
Arbutus menziesii,37.270611,-122.233822,16.0,,
Arbutus menziesii,49.450475,-123.240228,3.0,,
Arbutus menziesii,37.319503,-122.152671,10.0,,
Arbutus menziesii,37.360508,-122.189208,3.0,,
Arbutus menziesii,48.463864,-123.3145,5.0,,
Arbutus menziesii,37.166511,-122.051047,4.0,,
Arbutus menziesii,37.434242,-122.289422,4.0,,
Arbutus menziesii,37.233753,-122.10398,15.0,,
Arbutus menziesii,37.410062,-122.272943,16.0,,
Arbutus menziesii,48.683587,-123.432075,16.0,,
Arbutus menziesii,49.20965,-124.001938,46.0,,
Arbutus menziesii,47.052199,-122.976533,2.0,,
Arbutus menziesii,48.439479,-123.297313,24.0,,
Arbutus menziesii,45.412155,-122.725463,4.0,,
Arbutus menziesii,38.343142,-122.676272,5.0,,
Arbutus menziesii,37.034708,-121.952409,10.0,,
Arbutus menziesii,48.46137,-123.312247,25.0,,
Arbutus menziesii,37.927373,-122.578937,4.0,,
Arbutus menziesii,48.058164,-123.799287,50.0,,
Arbutus menziesii,38.097352,-122.619045,5.0,,
Arbutus menziesii,48.721017,-123.369247,6.0,,
Arbutus menziesii,45.49005,-122.655372,8.0,,
Arbutus menziesii,38.349259,-122.535365,31.0,,
Arbutus menziesii,48.684945,-123.415073,362.0,,
Arbutus menziesii,37.848847,-121.931664,26.0,,
Arbutus menziesii,48.44765,-123.729828,5.0,,
Arbutus menziesii,44.024507,-123.05053,80.0,,
Arbutus menziesii,37.243969,-121.988754,65.0,,
Arbutus menziesii,48.491005,-123.350022,5.0,,
Arbutus menziesii,36.986203,-122.023899,9.0,,
Arbutus menziesii,37.813603,-122.175942,5.0,,
Arbutus menziesii,48.54895,-123.477617,6.0,,
Arbutus menziesii,47.186534,-122.928916,361.0,,
Arbutus menziesii,48.438191,-123.450354,27.0,,
Arbutus menziesii,49.191863,-123.872818,5.0,,
Arbutus menziesii,48.49145,-123.351905,5.0,,
Arbutus menziesii,48.457885,-123.308876,32.0,,
Arbutus menziesii,48.601637,-122.826508,4.0,,
Arbutus menziesii,39.416328,-121.121703,11.0,,
Arbutus menziesii,47.059126,-122.9494,7.0,,
Arbutus menziesii,37.229843,-122.125149,52.0,,
Arbutus menziesii,37.124115,-122.117291,162.0,,
Arbutus menziesii,48.852844,-123.548111,2.0,,
Arbutus menziesii,50.315119,-125.238743,127.0,,
Arbutus menziesii,49.939012,-124.814505,5.0,,
Arbutus menziesii,48.410075,-122.647654,10.0,,
Arbutus menziesii,48.493103,-122.695892,4.0,,
Arbutus menziesii,37.403831,-122.298217,16.0,,
Arbutus menziesii,48.416813,-122.657045,11.0,,
Arbutus menziesii,48.524945,-123.52233,4.0,,
Arbutus menziesii,48.678553,-122.47928,24.0,,
Arbutus menziesii,37.162318,-122.328173,9.0,,
Arbutus menziesii,47.656184,-122.413167,59.0,,
Arbutus menziesii,39.745084,-121.810179,8.0,,
Arbutus menziesii,37.353534,-122.157382,263.0,,
Arbutus menziesii,49.465958,-123.792228,5.0,,
Arbutus menziesii,48.475874,-123.300639,12.0,,
Arbutus menziesii,48.847871,-123.248608,50.0,,
Arbutus menziesii,45.360837,-122.615967,4.0,,
Arbutus menziesii,48.492345,-123.346222,19.0,,
Arbutus menziesii,34.783611,-120.018889,50.0,,
Arbutus menziesii,48.461717,-123.301125,11.0,,
Arbutus menziesii,37.827226,-122.175289,7.0,,
Arbutus menziesii,39.88257,-121.641153,10.0,,
Arbutus menziesii,50.12481,-125.215602,4.0,,
Arbutus menziesii,49.010647,-122.638046,5.0,,
Arbutus menziesii,48.442256,-123.301397,4.0,,
Arbutus menziesii,39.301625,-123.756728,4.0,,
Arbutus menziesii,48.503363,-123.390433,5.0,,
Arbutus menziesii,48.442238,-123.55548,4.0,,
Arbutus menziesii,39.000949,-123.080483,8.0,,
Arbutus menziesii,37.468067,-122.278612,4.0,,
Arbutus menziesii,42.185879,-122.717067,8.0,,
Arbutus menziesii,49.209033,-123.97113,4.0,,
Arbutus menziesii,41.060843,-122.361995,7.0,,
Arbutus menziesii,37.240175,-122.029174,61.0,,
Arbutus menziesii,47.583702,-122.622984,4.0,,
Arbutus menziesii,48.404908,-122.6454,5.0,,
Arbutus menziesii,49.357734,-124.727418,61.0,,
Arbutus menziesii,37.348445,-122.166256,8.0,,
Arbutus menziesii,34.50684,-119.866891,230.0,,
Arbutus menziesii,39.742177,-121.818485,5.0,,
Arbutus menziesii,36.250122,-121.688637,6.0,,
Arbutus menziesii,42.394084,-123.33373,4.0,,
Arbutus menziesii,48.519836,-122.601814,65.0,,
Arbutus menziesii,48.435456,-123.500425,31.0,,
Arbutus menziesii,49.17177,-123.972846,6.0,,
Arbutus menziesii,45.536793,-122.406024,65.0,,
Arbutus menziesii,37.270012,-122.140413,30.0,,
Arbutus menziesii,38.460586,-122.735523,37.0,,
Arbutus menziesii,37.893405,-122.243169,64.0,,
Arbutus menziesii,43.986791,-123.081152,9.0,,
Arbutus menziesii,49.127354,-123.931366,5.0,,
Arbutus menziesii,48.465049,-123.31281,5.0,,
Arbutus menziesii,44.150658,-122.211753,4.0,,
Arbutus menziesii,37.402004,-122.262362,8.0,,
Arbutus menziesii,48.578442,-123.528488,4.0,,
Arbutus menziesii,48.414955,-123.603578,4.0,,
Arbutus menziesii,49.5436,-124.759099,31.0,,
Arbutus menziesii,37.848363,-121.929521,91.0,,
Arbutus menziesii,48.475906,-123.315557,8.0,,
Arbutus menziesii,48.534022,-123.479667,4.0,,
Arbutus menziesii,48.479288,-123.302688,10.0,,
Arbutus menziesii,48.566435,-123.527718,9.0,,
Arbutus menziesii,42.18948,-122.716688,16.0,,
Arbutus menziesii,48.84745,-123.249617,352.0,,
Arbutus menziesii,49.627597,-125.096908,6.0,,
Arbutus menziesii,48.462667,-123.312492,64.0,,
Arbutus menziesii,48.545762,-123.485094,61.0,,
Arbutus menziesii,48.564797,-123.125978,6.0,,
Arbutus menziesii,48.468613,-123.467695,28.0,,
Arbutus menziesii,47.751053,-122.368925,61.0,,
Arbutus menziesii,38.610194,-122.787605,11.0,,
Arbutus menziesii,47.387879,-122.450656,35.0,,
Arbutus menziesii,48.389806,-123.65829,61.0,,
Arbutus menziesii,44.007818,-122.981196,8.0,,
Arbutus menziesii,47.784131,-122.156793,10.0,,
Arbutus menziesii,48.46207,-123.306197,4.0,,
Arbutus menziesii,37.241211,-122.066517,31.0,,
Arbutus menziesii,47.555609,-122.253341,9.0,,
Arbutus menziesii,37.919278,-122.577194,8.0,,
Arbutus menziesii,48.493095,-123.345693,23.0,,
Arbutus menziesii,48.529443,-123.480448,54.0,,
Arbutus menziesii,45.344204,-122.628433,4.0,,
Arbutus menziesii,37.088478,-122.065213,99.0,,
Arbutus menziesii,48.439469,-123.29746,3.0,,
Arbutus menziesii,48.463839,-123.340778,49.0,,
Arbutus menziesii,48.416762,-123.365088,8.0,,
Arbutus menziesii,37.158169,-121.89564,468.0,,
Arbutus menziesii,49.514387,-123.961004,117.0,,
Arbutus menziesii,48.796517,-123.520387,244.0,,
Arbutus menziesii,48.48887,-123.340003,32.0,,
Arbutus menziesii,48.462903,-123.313112,35.0,,
Arbutus menziesii,48.811703,-123.2956,32.0,,
Arbutus menziesii,37.002118,-122.048539,250.0,,
Arbutus menziesii,48.492225,-123.34987,5.0,,
Arbutus menziesii,38.707612,-120.61528,87.0,,
Arbutus menziesii,37.8409,-122.18892,4.0,,
Arbutus menziesii,38.099998,-122.639999,90.0,,
Arbutus menziesii,47.765845,-122.383397,160.0,,
Arbutus menziesii,45.534762,-122.50113,3.0,,
Arbutus menziesii,49.27763,-124.145508,4.0,,
Arbutus menziesii,40.34663,-124.006217,30.0,,
Arbutus menziesii,48.514625,-123.150986,5.0,,
Arbutus menziesii,37.466294,-122.279214,7.0,,
Arbutus menziesii,48.464783,-123.31723,10.0,,
Arbutus menziesii,34.497243,-119.637696,140.0,,
Arbutus menziesii,37.849442,-121.933651,10.0,,
Arbutus menziesii,47.8573,-122.3164,4.0,,
Arbutus menziesii,48.49245,-123.345087,8.0,,
Arbutus menziesii,37.401219,-122.338214,8.0,,
Arbutus menziesii,48.411169,-123.320575,18.0,,
Arbutus menziesii,37.841418,-122.17031,355.0,,
Arbutus menziesii,48.648982,-123.740208,7.0,,
Arbutus menziesii,48.424846,-123.489206,116.0,,
Arbutus menziesii,48.415672,-123.602578,4.0,,
Arbutus menziesii,38.573492,-122.691485,137.0,,
Arbutus menziesii,48.44762,-123.402978,5.0,,
Arbutus menziesii,49.01227,-123.585689,81.0,,
Arbutus menziesii,39.394771,-123.035558,8.0,,
Arbutus menziesii,48.536517,-123.016879,5.0,,
Arbutus menziesii,49.517902,-124.590408,8.0,,
Arbutus menziesii,42.568097,-123.365063,20.0,,
Arbutus menziesii,39.336997,-122.97792,4.0,,
Arbutus menziesii,47.570213,-122.346358,20.0,,
Arbutus menziesii,42.447686,-122.871105,5.0,,
Arbutus menziesii,38.637832,-122.860574,5.0,,
Arbutus menziesii,39.031653,-120.980373,5.0,,
Arbutus menziesii,48.800664,-123.524231,8.0,,
Arbutus menziesii,37.018505,-121.695808,4.0,,
Arbutus menziesii,37.20806,-121.986507,191.0,,
Arbutus menziesii,45.647228,-122.762907,100.0,,
Arbutus menziesii,38.417922,-122.587806,5.0,,
Arbutus menziesii,50.002613,-124.805882,61.0,,
Arbutus menziesii,38.406642,-122.60077,5.0,,
Arbutus menziesii,44.565419,-123.336997,4.0,,
Arbutus menziesii,39.000803,-123.079734,48.0,,
Arbutus menziesii,40.5056,-123.995864,59.0,,
Arbutus menziesii,37.198423,-121.981417,2.0,,
Arbutus menziesii,37.0257,-122.045433,4.0,,
Arbutus menziesii,39.299427,-121.20364,20.0,,
Arbutus menziesii,49.538207,-123.970476,1.0,,
Arbutus menziesii,37.776286,-122.082812,5.0,,
Arbutus menziesii,49.208661,-123.970491,49.0,,
Arbutus menziesii,48.728373,-122.505485,35.0,,
Arbutus menziesii,37.087074,-122.061806,90.0,,
Arbutus menziesii,48.536464,-122.998355,10.0,,
Arbutus menziesii,38.304401,-122.419201,9.0,,
Arbutus menziesii,37.453608,-122.249458,64.0,,
Arbutus menziesii,48.321104,-123.545036,488.0,,
Arbutus menziesii,47.73114,-122.255997,18.0,,
Arbutus menziesii,47.345341,-123.079275,86.0,,
Arbutus menziesii,48.433237,-123.450097,423.0,,
Arbutus menziesii,37.267993,-122.14193,80.0,,
Arbutus menziesii,43.773842,-122.346275,4.0,,
Arbutus menziesii,37.928513,-122.547028,5.0,,
Arbutus menziesii,37.331878,-122.132631,4.0,,
Arbutus menziesii,48.548972,-123.511047,64.0,,
Arbutus menziesii,44.589097,-123.310679,136.0,,
Arbutus menziesii,47.501821,-122.285233,5.0,,
Arbutus menziesii,37.940601,-122.627631,33.0,,
Arbutus menziesii,48.86056,-123.26557,16.0,,
Arbutus menziesii,37.949516,-122.136823,31.0,,
Arbutus menziesii,47.494781,-122.014046,4.0,,
Arbutus menziesii,38.42593,-122.645091,5.0,,
Arbutus menziesii,47.317411,-122.404612,74.0,,
Arbutus menziesii,38.400671,-122.694293,31.0,,
Arbutus menziesii,48.475911,-123.300591,109.0,,
Arbutus menziesii,47.658282,-122.425315,31.0,,
Arbutus menziesii,48.465733,-123.470454,113.0,,
Arbutus menziesii,48.463596,-123.314704,24.0,,
Arbutus menziesii,48.471725,-123.303047,7.0,,
Arbutus menziesii,48.462454,-123.315593,44.0,,
Arbutus menziesii,44.053213,-123.064201,23.0,,
Arbutus menziesii,49.627925,-125.096672,11.0,,
Arbutus menziesii,37.217737,-122.008064,10.0,,
Arbutus menziesii,38.570994,-122.688289,6.0,,
Arbutus menziesii,38.877636,-123.256728,5.0,,
Arbutus menziesii,48.497403,-123.340225,35.0,,
Arbutus menziesii,48.460171,-123.311702,8.0,,
Arbutus menziesii,48.87184,-123.312111,24.0,,
Arbutus menziesii,49.021672,-123.82,26.0,,
Arbutus menziesii,37.086556,-121.797628,8.0,,
Arbutus menziesii,48.906683,-123.356509,87.0,,
Arbutus menziesii,38.008836,-122.671105,6.0,,
Arbutus menziesii,37.768013,-122.126647,5.0,,
Arbutus menziesii,48.427987,-123.348695,4.0,,
Arbutus menziesii,48.458508,-123.309673,4.0,,
Arbutus menziesii,37.477403,-122.286184,9.0,,
Arbutus menziesii,37.365068,-122.182548,10.0,,
Arbutus menziesii,42.179745,-122.691763,5.0,,
Arbutus menziesii,48.441014,-123.297998,180.0,,
Arbutus menziesii,36.562332,-121.878593,32.0,,
Arbutus menziesii,37.113412,-122.056432,65.0,,
Arbutus menziesii,47.623548,-122.509921,6.0,,
Arbutus menziesii,49.248774,-124.349355,208.0,,
Arbutus menziesii,48.459644,-123.312592,8.0,,
Arbutus menziesii,47.673405,-122.256864,65.0,,
Arbutus menziesii,49.517939,-124.598384,22.0,,
Arbutus menziesii,37.032044,-122.043146,9.0,,
Arbutus menziesii,43.084788,-123.30476,6.0,,
Arbutus menziesii,37.345312,-122.135025,4.0,,
Arbutus menziesii,37.840973,-122.191994,5.0,,
Arbutus menziesii,47.886354,-122.207107,24.0,,
Arbutus menziesii,38.007686,-122.604562,5.0,,
Arbutus menziesii,48.781176,-123.572337,244.0,,
Arbutus menziesii,47.434515,-122.588763,4.0,,
Arbutus menziesii,37.825257,-122.053363,20.0,,
Arbutus menziesii,49.636639,-125.110954,5.0,,
Arbutus menziesii,48.777325,-123.57333,122.0,,
Arbutus menziesii,45.381332,-122.406265,24.0,,
Arbutus menziesii,42.914867,-123.120485,7.0,,
Arbutus menziesii,37.06178,-122.092946,358.0,,
Arbutus menziesii,47.5139,-122.170608,4.0,,
Arbutus menziesii,49.331029,-123.262202,25.0,,
Arbutus menziesii,47.655163,-122.549598,122.0,,
Arbutus menziesii,47.661392,-122.290153,6.0,,
Arbutus menziesii,38.439444,-122.490256,3.0,,
Arbutus menziesii,49.024925,-123.817003,51.0,,
Arbutus menziesii,48.849808,-123.446433,244.0,,
Arbutus menziesii,41.228358,-123.968497,4.0,,
Arbutus menziesii,45.512538,-123.253288,12.0,,
Arbutus menziesii,48.32183,-123.637047,4.0,,
Arbutus menziesii,37.429928,-122.303995,4.0,,
Arbutus menziesii,47.218365,-122.396124,4.0,,
Arbutus menziesii,37.915675,-122.375968,32.0,,
Arbutus menziesii,37.840958,-122.191978,5.0,,
Arbutus menziesii,38.0,-122.709999,90.0,,
Arbutus menziesii,47.65829,-122.511296,43.0,,
Arbutus menziesii,48.612033,-123.441615,81.0,,
Arbutus menziesii,44.020416,-123.009349,5.0,,
Arbutus menziesii,48.324812,-123.634972,3.0,,
Arbutus menziesii,48.541857,-123.558047,122.0,,
Arbutus menziesii,48.496411,-123.342085,48.0,,
Arbutus menziesii,48.40681,-122.553195,156.0,,
Arbutus menziesii,44.075195,-123.109614,7.0,,
Arbutus menziesii,37.312905,-122.188804,15.0,,
Arbutus menziesii,48.522003,-123.530181,50.0,,
Arbutus menziesii,37.477125,-122.290577,328.0,,
Arbutus menziesii,47.07301,-122.977459,152.0,,
Arbutus menziesii,38.815099,-120.926132,9.0,,
Arbutus menziesii,38.989033,-120.758295,20.0,,
Arbutus menziesii,45.47522,-122.839061,9.0,,
Arbutus menziesii,39.469492,-123.324814,51.0,,
Arbutus menziesii,47.814169,-122.33531,5.0,,
Arbutus menziesii,47.063139,-122.932154,85.0,,
Arbutus menziesii,45.447138,-122.872649,46.0,,
Arbutus menziesii,38.1352,-122.895103,4.0,,
Arbutus menziesii,48.584953,-122.937271,98.0,,
Arbutus menziesii,48.054063,-123.782079,4.0,,
Arbutus menziesii,43.995442,-123.063094,6.0,,
Arbutus menziesii,37.080864,-122.133789,64.0,,
Arbutus menziesii,37.082653,-121.794088,4.0,,
Arbutus menziesii,48.410399,-123.364757,4.0,,
Arbutus menziesii,37.327678,-122.177453,7.0,,
Arbutus menziesii,48.545206,-123.517945,5.0,,
Arbutus menziesii,37.848494,-121.930389,122.0,,
Arbutus menziesii,47.687835,-123.05505,175.0,,
Arbutus menziesii,37.223024,-122.089015,134.0,,
Arbutus menziesii,49.627267,-125.097161,4.0,,
Arbutus menziesii,37.982272,-122.623475,6.0,,
Arbutus menziesii,48.534647,-123.530813,13.0,,
Arbutus menziesii,48.465328,-123.467728,4.0,,
Arbutus menziesii,38.753802,-123.516041,74.0,,
Arbutus menziesii,48.121097,-123.550317,5.0,,
Arbutus menziesii,48.412267,-123.346138,5.0,,
Arbutus menziesii,37.938338,-122.589272,4.0,,
Arbutus menziesii,36.643842,-121.759308,54.0,,
Arbutus menziesii,37.268333,-122.150283,4.0,,
Arbutus menziesii,37.36087,-122.188217,5.0,,
Arbutus menziesii,47.212948,-122.404055,24.0,,
Arbutus menziesii,40.800473,-123.983148,4.0,,
Arbutus menziesii,45.444742,-122.876053,5.0,,
Arbutus menziesii,35.415447,-120.73825,6.0,,
Arbutus menziesii,48.462067,-123.3152,8.0,,
Arbutus menziesii,48.314275,-123.652953,16.0,,
Arbutus menziesii,48.492336,-123.344764,24.0,,
Arbutus menziesii,38.000915,-122.497768,65.0,,
Arbutus menziesii,47.303387,-122.521715,8.0,,
Arbutus menziesii,37.252213,-122.216625,16.0,,
Arbutus menziesii,42.706653,-123.894508,4.0,,
Arbutus menziesii,37.437317,-122.289728,64.0,,
Arbutus menziesii,36.502465,-121.769517,4.0,,
Arbutus menziesii,48.491733,-123.353608,5.0,,
Arbutus menziesii,46.827551,-122.470753,8.0,,
Arbutus menziesii,48.815219,-123.230782,306.0,,
Arbutus menziesii,42.348347,-122.786148,96.0,,
Arbutus menziesii,37.567206,-122.001983,10.0,,
Arbutus menziesii,48.41401,-123.323398,5.0,,
Arbutus menziesii,38.34672,-122.534617,5.0,,
Arbutus menziesii,48.073478,-123.773103,11.0,,
Arbutus menziesii,48.797161,-123.520652,244.0,,
Arbutus menziesii,37.439453,-122.365036,5.0,,
Arbutus menziesii,36.252118,-121.767607,206.0,,
Arbutus menziesii,37.405055,-122.32553,5.0,,
Arbutus menziesii,37.897373,-122.250539,63.0,,
Arbutus menziesii,37.500825,-122.296067,5.0,,
Arbutus menziesii,38.449611,-122.629067,5.0,,
Arbutus menziesii,49.32133,-124.264946,12.0,,
Arbutus menziesii,49.132648,-123.765221,179.0,,
Arbutus menziesii,47.576817,-122.282862,3.0,,
Arbutus menziesii,48.775602,-123.372771,65.0,,
Arbutus menziesii,37.082695,-121.796762,200.0,,
Arbutus menziesii,37.448664,-122.29062,13.0,,
Arbutus menziesii,48.438187,-123.55703,4.0,,
Arbutus menziesii,38.45185,-122.574101,180.0,,
Arbutus menziesii,36.393513,-121.770616,61.0,,
Arbutus menziesii,49.168314,-123.981721,5.0,,
Arbutus menziesii,49.076094,-123.695433,5.0,,
Arbutus menziesii,42.92711,-123.478896,9.0,,
Arbutus menziesii,38.521537,-122.751929,5.0,,
Arbutus menziesii,38.440047,-123.036239,10.0,,
Arbutus menziesii,48.423305,-123.2443,5.0,,
Arbutus menziesii,49.35933,-124.694607,60.0,,
Arbutus menziesii,48.685062,-123.435478,8.0,,
Arbutus menziesii,48.457233,-123.478805,5.0,,
Arbutus menziesii,48.494013,-122.701888,10.0,,
Arbutus menziesii,36.99689,-122.04036,16.0,,
Arbutus menziesii,38.564186,-123.012642,10.0,,
Arbutus menziesii,37.177988,-122.22795,5.0,,
Arbutus menziesii,37.838428,-122.183045,4.0,,
Arbutus menziesii,39.446708,-123.37872,5.0,,
Arbutus menziesii,48.4965,-123.341972,3.0,,
Arbutus menziesii,36.574718,-121.854418,10.0,,
Arbutus menziesii,37.574719,-122.479556,131.0,,
Arbutus menziesii,48.450451,-122.851698,19.0,,
Arbutus menziesii,38.543745,-123.008131,8.0,,
Arbutus menziesii,47.67403,-122.25387,24.0,,
Arbutus menziesii,38.42957,-122.633972,20.0,,
Arbutus menziesii,37.927925,-122.578956,4.0,,
Arbutus menziesii,48.446883,-123.684442,5.0,,
Arbutus menziesii,48.465258,-123.54415,17.0,,
Arbutus menziesii,38.69138,-122.790641,138.0,,
Arbutus menziesii,49.329789,-122.667275,4.0,,
Arbutus menziesii,48.137971,-122.765774,5.0,,
Arbutus menziesii,37.985908,-122.602958,4.0,,
Arbutus menziesii,48.462075,-123.315475,17.0,,
Arbutus menziesii,48.489772,-123.413658,6.0,,
Arbutus menziesii,37.927592,-122.539889,122.0,,
Arbutus menziesii,49.313433,-124.554703,23.0,,
Arbutus menziesii,37.354117,-122.247679,6.0,,
Arbutus menziesii,37.241154,-122.105942,5.0,,
Arbutus menziesii,40.226797,-123.936527,9.0,,
Arbutus menziesii,48.386248,-123.519948,263.0,,
Arbutus menziesii,48.493407,-123.346752,5.0,,
Arbutus menziesii,37.005058,-122.058394,3.0,,
Arbutus menziesii,42.837957,-123.064255,10.0,,
Arbutus menziesii,48.56667,-123.531676,244.0,,
Arbutus menziesii,44.094331,-122.784788,4.0,,
Arbutus menziesii,48.693038,-122.495833,22.0,,
Arbutus menziesii,37.575627,-122.477426,93.0,,
Arbutus menziesii,37.357524,-122.184641,5.0,,
Arbutus menziesii,37.449497,-122.342622,8.0,,
Arbutus menziesii,47.576782,-122.282854,6.0,,
Arbutus menziesii,48.638383,-122.967758,3.0,,
Arbutus menziesii,38.544653,-122.687893,5.0,,
Arbutus menziesii,48.445992,-123.399925,68.0,,
Arbutus menziesii,38.428262,-123.091597,4.0,,
Arbutus menziesii,48.31657,-123.638952,8.0,,
